tick,timestamp,preco,preco_previsto,acao,capital,patrimonio,retorno_pct,retorno_pred,energia,coerencia
20,2025-10-17 15:00:00+00:00,105163.42,99907.90650730673,-,10000.0,10000.0,0.0,-0.049974746675133,1.118121720510973,0.1657230968141634
21,2025-10-17 16:00:00+00:00,106803.53,101466.90343761681,STOP_LOSS,10000.0,10000.0,0.0,-0.04996677310127032,1.1138208087119366,0.19906349835707965
22,2025-10-17 17:00:00+00:00,106372.34,101058.74796385004,-,10000.0,10000.0,0.0,-0.049952794108195676,1.1106581420028867,0.22358029455126513
23,2025-10-17 18:00:00+00:00,106453.27,101137.61701358193,-,10000.0,10000.0,0.0,-0.04993417536417015,1.1080986627773977,0.24342121877986314
24,2025-10-17 19:00:00+00:00,106647.11,101324.1527587115,-,10000.0,10000.0,0.0,-0.04991186959949901,1.1059266545330628,0.26025849199175977
25,2025-10-17 20:00:00+00:00,106454.72,101144.06054031604,-,10000.0,10000.0,0.0,-0.049886545867032776,1.1040295574328234,0.27496467106338385
26,2025-10-17 21:00:00+00:00,107021.37,101685.4233123129,STOP_LOSS,10000.0,10000.0,0.0,-0.049858677901568914,1.1023397086776325,0.2880642738168011
27,2025-10-17 22:00:00+00:00,107301.4,101954.71947515412,-,10000.0,10000.0,0.0,-0.0498286046612912,1.1008126272553258,0.29990211429979896
28,2025-10-17 23:00:00+00:00,107000.1,101671.86331143836,-,10000.0,10000.0,0.0,-0.04979657190277864,1.099417223576179,0.3107191970838836
29,2025-10-18 00:00:00+00:00,106431.68,101135.34547039031,-,10000.0,10000.0,0.0,-0.04976276079322008,1.098130781430846,0.32069161681514596
30,2025-10-18 01:00:00+00:00,106845.52,101532.38322335605,-,10000.0,10000.0,0.0,-0.049727307641970635,1.096936135655718,0.3299524367773797
31,2025-10-18 02:00:00+00:00,107149.3,101825.0142897486,-,10000.0,10000.0,0.0,-0.049690317533886405,1.0958199692368955,0.3386048896364689
32,2025-10-18 03:00:00+00:00,106597.98,101305.18728655245,-,10000.0,10000.0,0.0,-0.04965187376558042,1.0947717280842604,0.34673079004449275
33,2025-10-18 04:00:00+00:00,107070.4,101758.41707771774,-,10000.0,10000.0,0.0,-0.04961204438669398,1.0937828986670717,0.3543961343637866
34,2025-10-18 05:00:00+00:00,106478.71,101200.4668173861,-,10000.0,10000.0,0.0,-0.049570886740092884,1.0928465099169908,0.3616549618837899
35,2025-10-18 06:00:00+00:00,106812.52,101522.26464524504,-,10000.0,10000.0,0.0,-0.0495284506160973,1.0919567796443108,0.36855209578053616
36,2025-10-18 07:00:00+00:00,106839.96,101553.00892775822,-,10000.0,10000.0,0.0,-0.049484780444973946,1.0911088573647563,0.37512513670731595
37,2025-10-18 08:00:00+00:00,106665.0,101391.49127229599,-,10000.0,10000.0,0.0,-0.04943991682092552,1.090298633351961,0.38140594300805414
38,2025-10-18 09:00:00+00:00,106719.2,101447.92573808329,-,10000.0,10000.0,0.0,-0.04939389756070872,1.089522594324934,0.38742174941911567
39,2025-10-18 10:00:00+00:00,106884.41,101610.00727400387,-,10000.0,10000.0,0.0,-0.049346758437890714,1.0887777126829408,0.393196025713638
40,2025-10-18 11:00:00+00:00,106924.47,101653.24922495408,-,10000.0,10000.0,0.0,-0.049298533690829496,1.0880613603237206,0.398749144777361
41,2025-10-18 12:00:00+00:00,107208.6,101928.65765878597,-,10000.0,10000.0,0.0,-0.04924925637273562,1.087371240770604,0.40409890875500776
42,2025-10-18 13:00:00+00:00,107065.17,101797.67691732569,-,10000.0,10000.0,0.0,-0.049198958591540706,1.0867053351324634,0.4092609679653999
43,2025-10-18 14:00:00+00:00,106888.78,101635.44652360353,-,10000.0,10000.0,0.0,-0.04914767167294705,1.0860618586493753,0.41424915775678
44,2025-10-18 15:00:00+00:00,107028.36,101773.75644850245,-,10000.0,10000.0,0.0,-0.04909542627002958,1.0854392254330454,0.41907577183685657
45,2025-10-18 16:00:00+00:00,106948.75,101703.74240480938,-,10000.0,10000.0,0.0,-0.04904225243577533,1.0848360196178162,0.4237517859084009
46,2025-10-18 17:00:00+00:00,106664.01,101438.73223345297,-,10000.0,10000.0,0.0,-0.04898817967005625,1.084250971574753,0.42828704205617857
47,2025-10-18 18:00:00+00:00,106880.03,101650.04535571617,-,10000.0,10000.0,0.0,-0.048933236949103405,1.08368293815991,0.43269040186116287
48,2025-10-18 19:00:00+00:00,106843.75,101621.49965847483,-,10000.0,10000.0,0.0,-0.04887745274314288,1.083130886203264,0.43696987439330187
49,2025-10-18 20:00:00+00:00,107080.14,101852.39660336601,-,10000.0,10000.0,0.0,-0.048820855026160376,1.0825938786206784,0.4411327238707115
50,2025-10-18 21:00:00+00:00,107018.51,101799.91388029592,-,10000.0,10000.0,0.0,-0.04876347128056793,1.0820710626640477,0.44518556074381505
51,2025-10-18 22:00:00+00:00,107177.05,101956.953599432,-,10000.0,10000.0,0.0,-0.04870532849870511,1.0815616599259914,0.44913441917836083
52,2025-10-18 23:00:00+00:00,107125.87,101914.5737047272,-,10000.0,10000.0,0.0,-0.048646453182512844,1.0810649577932805,0.45298482330790363
53,2025-10-19 00:00:00+00:00,107185.01,101977.22362809077,-,10000.0,10000.0,0.0,-0.04858687134229882,1.0805803021035456,0.45674184415856023
54,2025-10-19 01:00:00+00:00,106898.03,101710.63233862177,-,10000.0,10000.0,0.0,-0.048526608495217095,1.0801070908069452,0.46041014878337094
55,2025-10-19 02:00:00+00:00,106973.26,101788.72509702558,-,10000.0,10000.0,0.0,-0.04846568966387597,1.0796447684715729,0.46399404285602447
56,2025-10-19 03:00:00+00:00,106847.02,101675.18522319093,-,10000.0,10000.0,0.0,-0.04840413937534092,1.079192821500788,0.4674975077458283
57,2025-10-19 04:00:00+00:00,107275.78,102089.8574001756,-,10000.0,10000.0,0.0,-0.048341981660696434,1.0787507739540731,0.47092423291416197
58,2025-10-19 05:00:00+00:00,107046.9,101878.75553066506,-,10000.0,10000.0,0.0,-0.04827924005525848,1.0783181838818303,0.4742776443268959
59,2025-10-19 06:00:00+00:00,106888.59,101734.85998365388,-,10000.0,10000.0,0.0,-0.048215937599479536,1.0778946400997005,0.47756092945968576
60,2025-10-19 07:00:00+00:00,106777.75,101636.17744158354,-,10000.0,10000.0,0.0,-0.04815209684055396,1.077479759340279,0.480777059377683
61,2025-10-19 08:00:00+00:00,106786.0,101650.9026140108,-,10000.0,10000.0,0.0,-0.04808773983470857,1.0770731837301517,0.48392880829339746
62,2025-10-19 09:00:00+00:00,106443.95,101332.2070698185,-,10000.0,10000.0,0.0,-0.048022888150148296,1.0766745785483878,0.4870187709427289
63,2025-10-19 10:00:00+00:00,107401.47,102250.75606002525,-,10000.0,10000.0,0.0,-0.04795756287061718,1.076283630229398,0.4900493780666805
64,2025-10-19 11:00:00+00:00,107882.71,102716.0153832679,STOP_LOSS,10000.0,10000.0,0.0,-0.047891784599529884,1.0759000445786722,0.49302291024285133
65,2025-10-19 12:00:00+00:00,107783.47,102628.66254702468,-,10000.0,10000.0,0.0,-0.04782557346462582,1.0755235451745586,0.4959415102747381
66,2025-10-19 13:00:00+00:00,107631.43,102491.06571300844,-,10000.0,10000.0,0.0,-0.04775894912309747,1.075153871933136,0.4988071943167741
67,2025-10-19 14:00:00+00:00,108096.34,102941.0204076935,-,10000.0,10000.0,0.0,-0.04769193076714489,1.0747907798164702,0.5016218618878275
68,2025-10-19 15:00:00+00:00,108405.47,103242.70847843033,STOP_LOSS,10000.0,10000.0,0.0,-0.04762453712990995,1.0744340376672958,0.504387304904683
69,2025-10-19 16:00:00+00:00,108486.7,103327.42414729098,-,10000.0,10000.0,0.0,-0.047556786491745634,1.0740834271554618,0.5071052158491334
70,2025-10-19 17:00:00+00:00,108624.19,103465.76640696476,-,10000.0,10000.0,0.0,-0.047488696686778326,1.0737387418234359,0.5097771951671637
71,2025-10-19 18:00:00+00:00,109113.52,103939.32904676728,STOP_LOSS,10000.0,10000.0,0.0,-0.04742028510972333,1.0733997862198295,0.5124047579858189
