tick,timestamp,preco,preco_previsto,acao,capital,patrimonio,retorno_pct,retorno_pred,energia,coerencia
20,2025-10-17 15:00:00+00:00,105163.42,101819.50817771401,-,10000.0,10000.0,0.0,-0.015898653912482245,0.7881564804078179,0.04491164633500803
21,2025-10-17 16:00:00+00:00,106803.53,103466.32748092993,-,10000.0,10000.0,0.0,-0.031246193173693038,1.0201799833925989,0.22601998057387362
22,2025-10-17 17:00:00+00:00,106372.34,103065.71475029462,-,10000.0,10000.0,0.0,-0.015542710083914004,0.7795673932161196,0.09163245697835966
23,2025-10-17 18:00:00+00:00,106453.27,103238.95667879038,-,10000.0,10000.0,0.0,-0.030194625819531938,0.9965867152865182,0.2319559239794199
24,2025-10-17 19:00:00+00:00,106647.11,103491.19692216242,-,10000.0,10000.0,0.0,-0.029592104946234744,1.0116423753622366,0.23377740705075017
25,2025-10-17 20:00:00+00:00,106454.72,103317.93067109927,-,10000.0,10000.0,0.0,-0.014732968701308625,0.7787968870687929,0.08399300287778953
26,2025-10-17 21:00:00+00:00,107021.37,103911.41129918896,STOP_LOSS,10000.0,10000.0,0.0,-0.029059205372161327,1.022421946997803,0.22931643588623243
27,2025-10-17 22:00:00+00:00,107301.4,104218.28797471702,-,10000.0,10000.0,0.0,-0.02873318062652099,1.0275721837254008,0.21905007882448566
28,2025-10-17 23:00:00+00:00,107000.1,103913.11316028464,-,10000.0,10000.0,0.0,-0.014425165757493289,0.7820259421292362,0.13906246059267918
29,2025-10-18 00:00:00+00:00,106431.68,103349.64675353997,TAKE_PROFIT,10000.0,10000.0,0.0,-0.014478926495425773,0.782786653498863,0.1262168093102711
30,2025-10-18 01:00:00+00:00,106845.52,103795.11691319432,-,10000.0,10000.0,0.0,-0.028549689553348877,1.0214704320473684,0.2297058936185273
31,2025-10-18 02:00:00+00:00,107149.3,104126.06802153304,-,10000.0,10000.0,0.0,-0.01410755339343873,0.7652714168180673,0.18270003290686543
32,2025-10-18 03:00:00+00:00,106597.98,103580.84550648784,-,10000.0,10000.0,0.0,-0.014151915230038035,0.7788432348848088,0.1694009136826557
33,2025-10-18 04:00:00+00:00,107070.4,104073.31254009256,-,10000.0,10000.0,0.0,-0.013995865996318859,0.7660479978126377,0.178128781309032
34,2025-10-18 05:00:00+00:00,106478.71,103487.6532195106,-,10000.0,10000.0,0.0,-0.014045332121578182,0.7793014056677217,0.1643909614835498
35,2025-10-18 06:00:00+00:00,106812.52,103850.58575770004,-,10000.0,10000.0,0.0,-0.027730247207698476,1.0256802071677233,0.20428060967179476
36,2025-10-18 07:00:00+00:00,106839.96,103798.42179493295,-,10000.0,10000.0,0.0,-0.014234089547946895,0.7910095543104995,0.11605848221709607
37,2025-10-18 08:00:00+00:00,106665.0,103623.31223437526,-,10000.0,10000.0,0.0,-0.028516268369425175,1.0521998563314783,0.20752562875357
38,2025-10-18 09:00:00+00:00,106719.2,103693.5194509684,-,10000.0,10000.0,0.0,-0.014175910170954112,0.7731026889310635,0.1506097602409329
39,2025-10-18 10:00:00+00:00,106884.41,103884.45005201353,-,10000.0,10000.0,0.0,-0.014033647672466058,0.7682985738637522,0.16545903627116007
40,2025-10-18 11:00:00+00:00,106924.47,103937.72173588425,-,10000.0,10000.0,0.0,-0.013966620779286107,0.7736621560476648,0.14841436923127774
41,2025-10-18 12:00:00+00:00,107208.6,104242.79899016595,-,10000.0,10000.0,0.0,-0.013831924533616178,0.768245637676304,0.1662974396501445
42,2025-10-18 13:00:00+00:00,107065.17,104099.00805487421,-,10000.0,10000.0,0.0,-0.013852141495596805,0.775686654711189,0.1972310506402275
