tick,timestamp,preco,preco_previsto,acao,capital,patrimonio,retorno_pct,retorno_pred,energia,coerencia
20,2025-10-17 15:00:00+00:00,105163.42,99980.75976330983,-,10000.0,10000.0,0.0,-0.024640992178109274,0.8152704434057215,0.05253267296711774
21,2025-10-17 16:00:00+00:00,106803.53,101722.0573291428,-,10000.0,10000.0,0.0,-0.023788885355123534,0.7567843721660763,0.13488847691022474
22,2025-10-17 17:00:00+00:00,106372.34,101256.03366056424,-,10000.0,10000.0,0.0,-0.024049061574972445,0.8133102680138445,0.08787853858883737
23,2025-10-17 18:00:00+00:00,106453.27,101489.26471149006,-,10000.0,10000.0,0.0,-0.02331543486506481,0.7615067433620561,0.15290480482166235
24,2025-10-17 19:00:00+00:00,106647.11,101841.43882486079,-,10000.0,10000.0,0.0,-0.022530711700966856,0.755393771605516,0.1652290876794178
25,2025-10-17 20:00:00+00:00,106454.72,101531.33301084659,-,10000.0,10000.0,0.0,-0.02312431894501351,0.8124915469583652,0.100754075349947
26,2025-10-17 21:00:00+00:00,107021.37,102242.40924568802,-,10000.0,10000.0,0.0,-0.02232712059003749,0.7538235187197136,0.17242128552854696
27,2025-10-17 22:00:00+00:00,107301.4,102664.44743698993,-,10000.0,10000.0,0.0,-0.02160713219041108,0.7553923304191378,0.18666510838847364
28,2025-10-17 23:00:00+00:00,107000.1,102199.19465426476,-,10000.0,10000.0,0.0,-0.022434123136934443,0.8110104023969266,0.124090491825446
29,2025-10-18 00:00:00+00:00,106431.68,101530.63775027092,-,10000.0,10000.0,0.0,-0.023024356806259614,0.8117992006600241,0.11261564323348519
30,2025-10-18 01:00:00+00:00,106845.52,102098.15935686571,-,10000.0,10000.0,0.0,-0.022216017704341638,0.753101037070432,0.17515439434825034
31,2025-10-18 02:00:00+00:00,107149.3,102519.50609589233,-,10000.0,10000.0,0.0,-0.021604391788537698,0.7617348294178269,0.19457934976384417
32,2025-10-18 03:00:00+00:00,106597.98,101829.03808760787,-,10000.0,10000.0,0.0,-0.022368803933609502,0.8103579701092295,0.13126288764789443
33,2025-10-18 04:00:00+00:00,107070.4,102411.90836125945,-,10000.0,10000.0,0.0,-0.021754332402899597,0.7623433388747686,0.19292181827957897
34,2025-10-18 05:00:00+00:00,106478.71,101694.81593374872,-,10000.0,10000.0,0.0,-0.022464091467820684,0.8105302637927427,0.12949397768423648
35,2025-10-18 06:00:00+00:00,106812.52,102158.80265538623,-,10000.0,10000.0,0.0,-0.021784527845355336,0.7590134433846474,0.1897424231830942
36,2025-10-18 07:00:00+00:00,106839.96,102283.64275536146,-,10000.0,10000.0,0.0,-0.02132309925124327,0.7728076465647783,0.15122609064324397
37,2025-10-18 08:00:00+00:00,106665.0,101978.23018307301,-,10000.0,10000.0,0.0,-0.021969576791482665,0.8076629259116483,0.15281164373393882
38,2025-10-18 09:00:00+00:00,106719.2,102149.78879531518,-,10000.0,10000.0,0.0,-0.02140858531492536,0.7646944515219803,0.19680795247467178
39,2025-10-18 10:00:00+00:00,106884.41,102427.38236233585,-,10000.0,10000.0,0.0,-0.041699477445187615,1.024904211296497,0.20913854547198735
40,2025-10-18 11:00:00+00:00,106924.47,102571.88361974538,-,10000.0,10000.0,0.0,-0.040707100826765895,1.029366345517266,0.20908717645975902
41,2025-10-18 12:00:00+00:00,107208.6,102953.38011673745,-,10000.0,10000.0,0.0,-0.03969104515631484,1.0234709091976888,0.22214187121397813
42,2025-10-18 13:00:00+00:00,107065.17,102584.22168737836,-,10000.0,10000.0,0.0,-0.020926273731915395,0.80814579556682,0.15889331707065568
43,2025-10-18 14:00:00+00:00,106888.78,102233.4482302701,-,10000.0,10000.0,0.0,-0.02177652773887294,0.8101551475424713,0.13640154852977565
