tick,timestamp,preco,preco_previsto,acao,capital,patrimonio,retorno_pct,retorno_pred,energia,coerencia
20,2025-10-17 15:00:00+00:00,105163.42,101395.15821736999,-,10000.0,10000.0,0.0,-0.03583245571933809,1.0608515515506869,0.27260806953027616
21,2025-10-17 16:00:00+00:00,106803.53,103098.67090166667,STOP_LOSS,10000.0,10000.0,0.0,-0.01734427834441727,0.7535940631471758,0.12876698231556513
22,2025-10-17 17:00:00+00:00,106372.34,102699.96144992318,-,10000.0,10000.0,0.0,-0.03452384492634451,1.046204291204701,0.28376380534014334
23,2025-10-17 18:00:00+00:00,106453.27,102847.57801856224,-,10000.0,10000.0,0.0,-0.016935577941878423,0.7697471429646268,0.08480520080797932
24,2025-10-17 19:00:00+00:00,106647.11,103144.00299482093,-,10000.0,10000.0,0.0,-0.01642382245852166,0.755159311927708,0.1185242208045724
25,2025-10-17 20:00:00+00:00,106454.72,102965.55257787685,-,10000.0,10000.0,0.0,-0.03277605927753351,1.0460372973460437,0.2902937116388661
26,2025-10-17 21:00:00+00:00,107021.37,103622.74274951067,STOP_LOSS,10000.0,10000.0,0.0,-0.01587825182626844,0.7526440881902379,0.1375262918929838
27,2025-10-17 22:00:00+00:00,107301.4,104003.67135798145,-,10000.0,10000.0,0.0,-0.01536665471065305,0.7506371330685199,0.14372431248183012
28,2025-10-17 23:00:00+00:00,107000.1,103719.16371542832,-,10000.0,10000.0,0.0,-0.03066294142866067,1.042072549440524,0.274525398455858
29,2025-10-18 00:00:00+00:00,106431.68,103172.44216326588,TAKE_PROFIT,10000.0,10000.0,0.0,-0.030622813938516742,1.0420488919219593,0.2897423712106598
30,2025-10-18 01:00:00+00:00,106845.52,103671.85823276163,-,10000.0,10000.0,0.0,-0.014851652659995773,0.7526040360275748,0.13995698436612228
31,2025-10-18 02:00:00+00:00,107149.3,104076.3037481496,-,10000.0,10000.0,0.0,-0.014339772711879544,0.7470908660051552,0.15485024150864168
32,2025-10-18 03:00:00+00:00,106597.98,103548.7403634845,-,10000.0,10000.0,0.0,-0.02860501012631978,1.0392431173972838,0.24923054153495416
33,2025-10-18 04:00:00+00:00,107070.4,104112.37250759281,-,10000.0,10000.0,0.0,-0.013813462792117434,0.7468741427431655,0.15620055724876897
34,2025-10-18 05:00:00+00:00,106478.71,103537.89631749698,-,10000.0,10000.0,0.0,-0.027618803741239793,1.0394331598854885,0.25754439072152274
35,2025-10-18 06:00:00+00:00,106812.52,103958.26313675861,-,10000.0,10000.0,0.0,-0.01336107512903919,0.7480428810559456,0.1560462949932908
36,2025-10-18 07:00:00+00:00,106839.96,104111.2676883238,-,10000.0,10000.0,0.0,-0.025540006054218318,0.9688933651958813,0.21377514425607305
37,2025-10-18 08:00:00+00:00,106665.0,104009.69101570448,-,10000.0,10000.0,0.0,-0.024893910695125133,0.999929866261338,0.20414613493954986
38,2025-10-18 09:00:00+00:00,106719.2,104154.45102871482,-,10000.0,10000.0,0.0,-0.012016357043451144,0.7442917018024482,0.1686154384553304
39,2025-10-18 10:00:00+00:00,106884.41,104397.50658744755,-,10000.0,10000.0,0.0,-0.01163359441196527,0.7464237558184921,0.16110756138399543
40,2025-10-18 11:00:00+00:00,106924.47,104523.70781083762,-,10000.0,10000.0,0.0,-0.011226433795876954,0.742973541320772,0.1741823280359669
41,2025-10-18 12:00:00+00:00,107208.6,104875.25038111262,-,10000.0,10000.0,0.0,-0.010882294645113342,0.7463014156858229,0.1638249387384302
42,2025-10-18 13:00:00+00:00,107065.17,104746.6104403857,-,10000.0,10000.0,0.0,-0.021655608392626972,1.0188697753687224,0.23390876184361353
43,2025-10-18 14:00:00+00:00,106888.78,104541.42354383509,-,10000.0,10000.0,0.0,-0.021960749095592372,1.0382001867221735,0.28688403612727936
44,2025-10-18 15:00:00+00:00,107028.36,104749.15685407892,-,10000.0,10000.0,0.0,-0.010647657005258495,0.7462646689579134,0.16730779247273503
45,2025-10-18 16:00:00+00:00,106948.75,104636.63000047422,-,10000.0,10000.0,0.0,-0.0216189529987567,1.0380070215377801,0.29123034786832896
46,2025-10-18 17:00:00+00:00,106664.01,104313.40461569533,-,10000.0,10000.0,0.0,-0.022037454292329724,1.0398394823514465,0.3339737417735311
47,2025-10-18 18:00:00+00:00,106880.03,104579.04351220561,-,10000.0,10000.0,0.0,-0.010764348170951659,0.7524774626290097,0.15187361584558026
48,2025-10-18 19:00:00+00:00,106843.75,104539.21181670573,-,10000.0,10000.0,0.0,-0.021569237164497358,1.0267293091931309,0.24814368024505024
49,2025-10-18 20:00:00+00:00,107080.14,104835.67046514059,-,10000.0,10000.0,0.0,-0.01048032878346541,0.747917153173415,0.16566883824194964
50,2025-10-18 21:00:00+00:00,107018.51,104758.76859469106,-,10000.0,10000.0,0.0,-0.021115405774186913,1.031248858325342,0.2575949188690958
51,2025-10-18 22:00:00+00:00,107177.05,104996.25023492837,-,10000.0,10000.0,0.0,-0.010173804483599362,0.7416036842599647,0.17770429721294748
52,2025-10-18 23:00:00+00:00,107125.87,104990.33591438165,-,10000.0,10000.0,0.0,-0.019934786332983317,0.9991362182308199,0.2137578578609856
53,2025-10-19 00:00:00+00:00,107185.01,105142.07690515126,-,10000.0,10000.0,0.0,-0.019059856868438772,0.9693967916223515,0.2082593719799303
54,2025-10-19 01:00:00+00:00,106898.03,104812.10014463196,-,10000.0,10000.0,0.0,-0.019513278972273323,1.0368342973270446,0.3209332580566343
55,2025-10-19 02:00:00+00:00,106973.26,104934.0595259047,-,10000.0,10000.0,0.0,-0.009531346096655046,0.750078301086837,0.16455200182006627
56,2025-10-19 03:00:00+00:00,106847.02,104762.62539037137,-,10000.0,10000.0,0.0,-0.019508246276489886,1.036548941067694,0.3216310968995575
57,2025-10-19 04:00:00+00:00,107275.78,105244.81651160645,-,10000.0,10000.0,0.0,-0.009466091575975086,0.7459046824440659,0.17019768682250694
58,2025-10-19 05:00:00+00:00,107046.9,104977.42927684149,-,10000.0,10000.0,0.0,-0.0193323598428849,1.0371654049328238,0.29223680573744826
59,2025-10-19 06:00:00+00:00,106888.59,104772.94836869735,-,10000.0,10000.0,0.0,-0.019792994809632203,1.0371406230960096,0.33474388026948054
60,2025-10-19 07:00:00+00:00,106777.75,104601.69352691378,-,10000.0,10000.0,0.0,-0.020379306298233747,1.0462096697601229,0.33711023814854196
61,2025-10-19 08:00:00+00:00,106786.0,104658.52677939882,-,10000.0,10000.0,0.0,-0.0099613864205101,0.7582266855575156,0.05224906423544971
62,2025-10-19 09:00:00+00:00,106443.95,104191.44216177137,-,10000.0,10000.0,0.0,-0.021161474157047135,1.055105996472828,0.3367524302636393
63,2025-10-19 10:00:00+00:00,107401.47,105205.34522263537,-,10000.0,10000.0,0.0,-0.010223898950937891,0.7442902180074822,0.1765112569267908
64,2025-10-19 11:00:00+00:00,107882.71,105773.71936643151,STOP_LOSS,10000.0,10000.0,0.0,-0.00977446503124258,0.73695109160935,0.18311353404942218
65,2025-10-19 12:00:00+00:00,107783.47,105785.7401368945,-,10000.0,10000.0,0.0,-0.01853464762522313,0.9574794990202822,0.23936668533855868
66,2025-10-19 13:00:00+00:00,107631.43,105704.47090085335,-,10000.0,10000.0,0.0,-0.017903309398020862,0.9819847248518503,0.2082604323023818
67,2025-10-19 14:00:00+00:00,108096.34,106246.3769300084,-,10000.0,10000.0,0.0,-0.008557027720891848,0.7358094933933921,0.1940806229412306
68,2025-10-19 15:00:00+00:00,108405.47,106632.23273519428,STOP_LOSS,10000.0,10000.0,0.0,-0.01635744059089021,0.9679156424401082,0.2233253841066327
69,2025-10-19 16:00:00+00:00,108486.7,106777.53179660838,-,10000.0,10000.0,0.0,-0.01575466190010666,0.9645611359528686,0.31810193234429346
70,2025-10-19 17:00:00+00:00,108624.19,106981.8940870634,-,10000.0,10000.0,0.0,-0.015119039789702526,0.9543281226451649,0.3740742068385518
71,2025-10-19 18:00:00+00:00,109113.52,107534.39372753954,STOP_LOSS,10000.0,10000.0,0.0,-0.01447235558170735,0.9656223638115574,0.25011133929129303
