tick,timestamp,preco,preco_previsto,acao,capital,patrimonio,retorno_pct,retorno_pred,energia,coerencia
20,2025-10-17 15:00:00+00:00,105163.42,105561.48959941402,-,10000.0,10000.0,0.0,0.001892614928825635,0.6998087730292076,0.17263094805250379
21,2025-10-17 16:00:00+00:00,106803.53,107268.11992327038,-,10000.0,10000.0,0.0,0.0043499373834642655,0.9406358209480045,0.2436394214603817
22,2025-10-17 17:00:00+00:00,106372.34,106822.62221824852,-,10000.0,10000.0,0.0,0.002116520386665393,0.6952549775053578,0.1357021164031255
23,2025-10-17 18:00:00+00:00,106453.27,107000.88052939558,-,10000.0,10000.0,0.0,0.0025720537951193084,0.7269012677642642,0.17118989483247582
24,2025-10-17 19:00:00+00:00,106647.11,107263.76370560037,-,10000.0,10000.0,0.0,0.005782194512483709,0.9478693818912974,0.23140962584647748
25,2025-10-17 20:00:00+00:00,106454.72,107044.9092309333,-,10000.0,10000.0,0.0,0.0027720259273772063,0.6949034783772565,0.15232586873503207
26,2025-10-17 21:00:00+00:00,107021.37,107662.9347460141,-,10000.0,10000.0,0.0,0.005994761376857433,0.9392343253475026,0.23924383931318433
27,2025-10-17 22:00:00+00:00,107301.4,107984.74998837756,-,10000.0,10000.0,0.0,0.006368524183546233,0.934341185977322,0.22341989775737672
28,2025-10-17 23:00:00+00:00,107000.1,107651.66533764638,-,10000.0,10000.0,0.0,0.0030446876481037694,0.6933544014426019,0.1286582101012156
29,2025-10-18 00:00:00+00:00,106431.68,107054.12005313604,-,10000.0,10000.0,0.0,0.0029241310832621823,0.6939530586518649,0.12676163387784495
30,2025-10-18 01:00:00+00:00,106845.52,107517.00301720352,-,10000.0,10000.0,0.0,0.0062845831823391055,0.9399686064512666,0.24150267249306234
31,2025-10-18 02:00:00+00:00,107149.3,107854.18348819122,-,10000.0,10000.0,0.0,0.0032892731625367364,0.713709996513886,0.19329047409842579
32,2025-10-18 03:00:00+00:00,106597.98,107264.04801073048,-,10000.0,10000.0,0.0,0.0031242218178501265,0.6909261985021546,0.10423065867024445
33,2025-10-18 04:00:00+00:00,107070.4,107770.14366064308,-,10000.0,10000.0,0.0,0.003267687583844876,0.713321534345148,0.18955451440238105
34,2025-10-18 05:00:00+00:00,106478.71,107138.49940572736,-,10000.0,10000.0,0.0,0.0030982177677499473,0.6909629149893108,0.10990181900432273
35,2025-10-18 06:00:00+00:00,106812.52,107509.09541283117,-,10000.0,10000.0,0.0,0.006521444797985277,0.9311484628826757,0.20897986939820565
36,2025-10-18 07:00:00+00:00,106839.96,107540.88300362577,-,10000.0,10000.0,0.0,0.0032802429913644437,0.7028095634664075,0.12367886235935349
37,2025-10-18 08:00:00+00:00,106665.0,107342.39883004376,-,10000.0,10000.0,0.0,0.0031753566307775563,0.6911871639044256,0.04456251817219107
