tick,timestamp,preco,preco_previsto,acao,capital,patrimonio,retorno_pct,retorno_pred,energia,coerencia
20,2025-10-17 15:00:00+00:00,105163.42,107247.16715431974,-,10000.0,10000.0,0.0,0.009907177049623536,0.7210256833244291,0.1397486393715988
21,2025-10-17 16:00:00+00:00,106803.53,109644.92688968717,BUY,1000.0,10000.0,0.0,0.026603948450320204,1.0493895617058893,0.3750659523893025
22,2025-10-17 17:00:00+00:00,106372.34,109134.85494674931,-,1000.0,9963.664965006306,-0.36335034993693627,0.012985100729010258,0.7115880965122682,0.11928522668810945
23,2025-10-17 18:00:00+00:00,106453.27,109803.70602930155,-,1000.0,9970.484683418235,-0.2951531658176464,0.03147326976063956,1.0521817746886164,0.3825270621265023
24,2025-10-17 19:00:00+00:00,106647.11,110410.37729659805,-,1000.0,9986.818974990809,-0.13181025009191216,0.03528710664220042,1.04427694995869,0.33190447579797366
25,2025-10-17 20:00:00+00:00,106454.72,110093.92656696969,-,1000.0,9970.606870390895,-0.2939312960910502,0.017092750136873076,0.7098678566511277,0.10052430264365537
26,2025-10-17 21:00:00+00:00,107021.37,110997.29932936307,-,1000.0,10018.356696637275,0.1835669663727458,0.03715082554399897,1.0404348396403529,0.30809170156611276
27,2025-10-17 22:00:00+00:00,107301.4,111513.56566226615,-,1000.0,10041.953950398456,0.4195395039845607,0.03925547370400404,1.0368375223027073,0.2868018731700344
28,2025-10-17 23:00:00+00:00,107000.1,111111.26379758798,-,1000.0,10016.564340148683,0.16564340148683188,0.019211020246960205,0.7252612441142468,0.13072194042167093
29,2025-10-18 00:00:00+00:00,106431.68,110415.56458799176,-,1000.0,9968.665361528781,-0.3133463847121857,0.018715691193585744,0.7192508682232688,0.1235774944406949
30,2025-10-18 01:00:00+00:00,106845.52,111069.80660083909,-,1000.0,10003.538366194452,0.03538366194452464,0.03953636078922953,1.0384882215000397,0.291174362675107
31,2025-10-18 02:00:00+00:00,107149.3,111505.91962904998,-,1000.0,10029.136958300911,0.2913695830091092,0.04065936857366771,1.0294569919242125,0.2534819690550571
32,2025-10-18 03:00:00+00:00,106597.98,110867.42299582482,-,1000.0,9982.67894328961,-0.1732105671039062,0.02002592624645918,0.734712187040045,0.1413305245393159
33,2025-10-18 04:00:00+00:00,107070.4,111458.88052690378,-,1000.0,10022.488301650705,0.2248830165070467,0.04098688482947478,1.0282897991296998,0.24763702713302974
34,2025-10-18 05:00:00+00:00,106478.71,110771.51938933604,-,1000.0,9972.62843278682,-0.2737156721318024,0.020158059832053245,0.7333896547312837,0.13843705606126636
35,2025-10-18 06:00:00+00:00,106812.52,111237.44604579224,-,1000.0,10000.757559230487,0.00757559230487459,0.04142700187100657,1.0332746747823778,0.2654342696274358
36,2025-10-18 07:00:00+00:00,106839.96,111209.86541754505,-,1000.0,10003.069842354462,0.03069842354461798,0.020450702348166257,0.7448098348789429,0.12223446401840385
37,2025-10-18 08:00:00+00:00,106665.0,110975.94837558473,-,1000.0,9988.326509432787,-0.11673490567212866,0.02020788625877618,0.7464860040429065,0.15952408486914044
38,2025-10-18 09:00:00+00:00,106719.2,111063.36813840077,-,1000.0,9992.893774203905,-0.07106225796094805,0.04070649785786386,1.0177547388353192,0.21201750267727038
39,2025-10-18 10:00:00+00:00,106884.41,111299.86524063046,-,1000.0,10006.815505068045,0.06815505068045241,0.04131060035364572,1.025650159571627,0.23570620989901753
40,2025-10-18 11:00:00+00:00,106924.47,111339.84260924553,-,1000.0,10010.191236188542,0.10191236188542462,0.041294325899987654,1.0142766406845067,0.20056782643498147
41,2025-10-18 12:00:00+00:00,107208.6,111684.17231035288,-,1000.0,10034.133984148279,0.3413398414827862,0.04174637746061564,1.0252047938533158,0.23283688052330812
42,2025-10-18 13:00:00+00:00,107065.17,111485.1440094759,-,1000.0,10022.047585880355,0.22047585880354748,0.02064150300732844,0.7423720990898466,0.1498587647708831
43,2025-10-18 14:00:00+00:00,106888.78,111213.90647299953,-,1000.0,10007.183751323575,0.07183751323575052,0.020231895117615716,0.730195065767558,0.1337846151485236
44,2025-10-18 15:00:00+00:00,107028.36,111427.09834768741,-,1000.0,10018.945722112368,0.18945722112368457,0.04109881715812687,1.0276201958603388,0.24598834956988885
45,2025-10-18 16:00:00+00:00,106948.75,111253.67395388008,-,1000.0,10012.237235978999,0.12237235978998796,0.020126106915134927,0.7292752976115173,0.13246372778716475
46,2025-10-18 17:00:00+00:00,106664.01,110813.13756839285,-,1000.0,9988.243085223869,-0.11756914776131452,0.01944953054448513,0.7117375453509796,0.09548866035986177
47,2025-10-18 18:00:00+00:00,106880.03,111190.06450341968,-,1000.0,10006.446416143737,0.06446416143737224,0.04032589814030087,1.0387426472652639,0.2914515446693313
48,2025-10-18 19:00:00+00:00,106843.75,111101.28672138942,-,1000.0,10003.38921382093,0.033892138209303084,0.01992412621884484,0.7400357477701724,0.1519195398370682
49,2025-10-18 20:00:00+00:00,107080.14,111452.1113449921,-,1000.0,10023.309061039463,0.23309061039462906,0.040828959454797094,1.0346104391783064,0.27478069470432626
50,2025-10-18 21:00:00+00:00,107018.51,111325.91579843685,-,1000.0,10018.115693367065,0.18115693367064523,0.02012459374542753,0.7376605992622842,0.14558676732610754
51,2025-10-18 22:00:00+00:00,107177.05,111499.9932874216,-,1000.0,10031.475364156971,0.3147536415697141,0.04033462890112504,1.0151633403629758,0.2024093323470676
52,2025-10-18 23:00:00+00:00,107125.87,111402.13989914647,-,1000.0,10027.162585356495,0.27162585356494673,0.019959104294398834,0.7480191879167803,0.16742761143880106
53,2025-10-19 00:00:00+00:00,107185.01,111423.33228640494,-,1000.0,10032.146128503431,0.321461285034311,0.019771069482586074,0.746423306323015,0.13772806484560504
54,2025-10-19 01:00:00+00:00,106898.03,111017.5153774982,-,1000.0,10007.963219942263,0.07963219942263094,0.01926828810281853,0.7232469064080211,0.12872020626582917
55,2025-10-19 02:00:00+00:00,106973.26,111228.2321166225,-,1000.0,10014.302617151325,0.1430261715132474,0.039776056101614804,1.0373145065825113,0.2887963574899346
56,2025-10-19 03:00:00+00:00,106847.02,110984.47250749594,-,1000.0,10003.664766510996,0.03664766510995832,0.019361555132212577,0.7223137071576522,0.12672017700267102
57,2025-10-19 04:00:00+00:00,107275.78,111510.99873049503,-,1000.0,10039.795032991888,0.39795032991887636,0.03947971696076599,1.0287385444224526,0.25627150137819005
58,2025-10-19 05:00:00+00:00,107046.9,111192.04736347347,-,1000.0,10020.50803002485,0.20508030024850085,0.019361368645321526,0.7313079666841131,0.14217089487611062
59,2025-10-19 06:00:00+00:00,106888.59,110900.1775314458,-,1000.0,10007.167740616813,0.07167740616812808,0.018765256613013537,0.716796684881515,0.1199233488057442
60,2025-10-19 07:00:00+00:00,106777.75,110654.48924447101,-,1000.0,9997.827599893,-0.02172400106999703,0.018153310237718177,0.7126551867554859,0.0917361109057845
61,2025-10-19 08:00:00+00:00,106786.0,110683.09263889428,-,1000.0,9998.522801633992,-0.014771983660084514,0.01824720768122356,0.75027302263124,0.137210136772698
62,2025-10-19 09:00:00+00:00,106443.95,110236.05338545014,-,1000.0,9969.699316118109,-0.30300683881891016,0.017812661730051395,0.7230600361210971,0.1214594605224443
63,2025-10-19 10:00:00+00:00,107401.47,111303.1276093653,-,1000.0,10050.386536849484,0.503865368494844,0.0363277979786967,1.0209231205605773,0.2429155691269374
64,2025-10-19 11:00:00+00:00,107882.71,111811.57371707507,TAKE_PROFIT,10087.30275342023,10087.30275342023,0.8730275342023015,0.018208954638946635,0.752828649881898,0.19035700475266276
65,2025-10-19 12:00:00+00:00,107783.47,111790.33216659876,BUY,1008.7302753420227,10087.30275342023,0.8730275342023015,0.037175120295047756,1.0216462873590058,0.22766886593772243
66,2025-10-19 13:00:00+00:00,107631.43,111647.4582904503,-,1008.7302753420227,10074.496465409953,0.7449646540995309,0.018656393465229234,0.7546370778468442,0.19123939809558407
67,2025-10-19 14:00:00+00:00,108096.34,112116.83274010543,-,1008.7302753420227,10113.655708759452,1.1365570875945195,0.01859678528722405,0.7502035708332813,0.17045563746285955
68,2025-10-19 15:00:00+00:00,108405.47,112416.11749631628,-,1008.7302753420227,10139.693644911891,1.3969364491189118,0.0184983690978057,0.7460877932189753,0.14153943961328858
69,2025-10-19 16:00:00+00:00,108486.7,112480.1624124202,TAKE_PROFIT,10142.880503665385,10142.880503665385,1.4288050366538483,0.018405293793557653,0.748442770834739,0.18055202426312608
70,2025-10-19 17:00:00+00:00,108624.19,112591.74105537035,BUY,1014.2880503665383,10142.880503665385,1.4288050366538483,0.03652550731733079,0.9940554486892946,0.2265051660397498
71,2025-10-19 18:00:00+00:00,109113.52,113083.34425897573,-,1014.2880503665383,10184.00296584598,1.840029658459807,0.018191241087314212,0.7461640463666042,0.13470912041523325
