tick,timestamp,preco,preco_previsto,acao,capital,patrimonio,retorno_pct,retorno_pred,energia,coerencia
20,2025-10-17 15:00:00+00:00,105163.42,103325.17815794727,-,10000.0,10000.0,0.0,-0.008739938679618616,0.7666491048234041,0.025235345617723757
21,2025-10-17 16:00:00+00:00,106803.53,104940.59098881116,-,10000.0,10000.0,0.0,-0.0174426841452289,0.995129943793595,0.3325485194391478
22,2025-10-17 17:00:00+00:00,106372.34,104524.24535847222,-,10000.0,10000.0,0.0,-0.008686930861800116,0.7623125742682033,0.0638820862170224
23,2025-10-17 18:00:00+00:00,106453.27,104566.3287948598,-,10000.0,10000.0,0.0,-0.017725567112297773,1.0194280206095832,0.32895288339909523
24,2025-10-17 19:00:00+00:00,106647.11,104751.03668429253,-,10000.0,10000.0,0.0,-0.01777894123731355,1.002405999313573,0.3286750075439809
25,2025-10-17 20:00:00+00:00,106454.72,104571.10694038782,-,10000.0,10000.0,0.0,-0.008847009469047968,0.7631225415990217,0.05486771254452336
26,2025-10-17 21:00:00+00:00,107021.37,105137.19905266864,-,10000.0,10000.0,0.0,-0.017605532281514666,0.9933339234439829,0.3335898533734747
27,2025-10-17 22:00:00+00:00,107301.4,105430.81057725119,STOP_LOSS,10000.0,10000.0,0.0,-0.017433024056423344,0.9875762085057213,0.33759836057424325
28,2025-10-17 23:00:00+00:00,107000.1,105154.02659708912,-,10000.0,10000.0,0.0,-0.008626510341826918,0.7571983701518685,0.09932928734071741
29,2025-10-18 00:00:00+00:00,106431.68,104613.47727565267,-,10000.0,10000.0,0.0,-0.008541641065826737,0.7577764163934616,0.0912766629870497
30,2025-10-18 01:00:00+00:00,106845.52,105024.67539264387,-,10000.0,10000.0,0.0,-0.017041874907573962,0.9945268112213013,0.3370459550040539
31,2025-10-18 02:00:00+00:00,107149.3,105364.19241693338,-,10000.0,10000.0,0.0,-0.016659973608124812,0.9790981153448898,0.28851517856238934
32,2025-10-18 03:00:00+00:00,106597.98,104862.50264954306,-,10000.0,10000.0,0.0,-0.008140276058333088,0.7492895568665348,0.1102053746313119
33,2025-10-18 04:00:00+00:00,107070.4,105365.29221342086,-,10000.0,10000.0,0.0,-0.01592509460095498,0.9790884652025639,0.28404105089821124
34,2025-10-18 05:00:00+00:00,106478.71,104813.83929231479,-,10000.0,10000.0,0.0,-0.007817861573110296,0.7511444227502988,0.10916339941338231
35,2025-10-18 06:00:00+00:00,106812.52,105162.2463205781,-,10000.0,10000.0,0.0,-0.015450221226985137,0.9831220942991086,0.32520665639012003
36,2025-10-18 07:00:00+00:00,106839.96,105223.5165770156,-,10000.0,10000.0,0.0,-0.007564792921582936,0.7459799817615447,0.17072302982253806
37,2025-10-18 08:00:00+00:00,106665.0,105128.74196844628,-,10000.0,10000.0,0.0,-0.007201322043564989,0.735438087480452,0.12064385509701471
38,2025-10-18 09:00:00+00:00,106719.2,105202.23644562921,-,10000.0,10000.0,0.0,-0.014214561531104787,0.9895294398467772,0.23727784801719448
39,2025-10-18 10:00:00+00:00,106884.41,105391.91462406697,-,10000.0,10000.0,0.0,-0.01396360496630482,0.9806131522231533,0.2762970280650272
40,2025-10-18 11:00:00+00:00,106924.47,105448.65720964877,-,10000.0,10000.0,0.0,-0.013802374307810063,0.9909764114449068,0.22918610698389733
41,2025-10-18 12:00:00+00:00,107208.6,105753.6157567304,-,10000.0,10000.0,0.0,-0.013571539825760835,0.9808195129773613,0.27594734222518136
42,2025-10-18 13:00:00+00:00,107065.17,105664.31001120656,-,10000.0,10000.0,0.0,-0.0065420987948768,0.7407842043549188,0.12050401393075534
43,2025-10-18 14:00:00+00:00,106888.78,105495.58381604227,-,10000.0,10000.0,0.0,-0.00651704237650166,0.7548133632237038,0.10708062734632773
44,2025-10-18 15:00:00+00:00,107028.36,105656.92963565243,-,10000.0,10000.0,0.0,-0.012813704212193302,0.9781008939126414,0.28663008271490675
45,2025-10-18 16:00:00+00:00,106948.75,105580.2627011667,-,10000.0,10000.0,0.0,-0.006397864859726218,0.755488985571472,0.10757394594989637
46,2025-10-18 17:00:00+00:00,106664.01,105290.60765015277,-,10000.0,10000.0,0.0,-0.006437973738814823,0.7612276544117924,0.06374308518826126
47,2025-10-18 18:00:00+00:00,106880.03,105486.0853307775,-,10000.0,10000.0,0.0,-0.013042154862043038,0.9948160378055791,0.35007696174464326
48,2025-10-18 19:00:00+00:00,106843.75,105489.89651685554,-,10000.0,10000.0,0.0,-0.006335670000091035,0.7441455395696386,0.11721413981288985
49,2025-10-18 20:00:00+00:00,107080.14,105728.08620746058,-,10000.0,10000.0,0.0,-0.01262656557647212,0.9826815639879075,0.33726392575637015
50,2025-10-18 21:00:00+00:00,107018.51,105699.56129619009,-,10000.0,10000.0,0.0,-0.006162235594897047,0.7459161408093903,0.11461397899886597
51,2025-10-18 22:00:00+00:00,107177.05,105857.77289718609,-,10000.0,10000.0,0.0,-0.012309295845336746,0.9959441714335028,0.23096923253345555
52,2025-10-18 23:00:00+00:00,107125.87,105879.5033124886,-,10000.0,10000.0,0.0,-0.005817287214253906,0.7344207409254754,0.11268261736940549
53,2025-10-19 00:00:00+00:00,107185.01,105938.03308517991,-,10000.0,10000.0,0.0,-0.005816926978731217,0.7496114241664518,0.19289255806080946
54,2025-10-19 01:00:00+00:00,106898.03,105646.44357582468,-,10000.0,10000.0,0.0,-0.005854119386203929,0.7574130272462194,0.10084634202485893
55,2025-10-19 02:00:00+00:00,106973.26,105711.01542369866,-,10000.0,10000.0,0.0,-0.011799606879448027,0.9866329464208436,0.35557059089358967
56,2025-10-19 03:00:00+00:00,106847.02,105578.65451490448,-,10000.0,10000.0,0.0,-0.005935443411474375,0.7578305586690309,0.09849506566795135
57,2025-10-19 04:00:00+00:00,107275.78,106020.19972481043,-,10000.0,10000.0,0.0,-0.011704240328611561,0.9791635364773476,0.2856121152323063
58,2025-10-19 05:00:00+00:00,107046.9,105796.76749168536,-,10000.0,10000.0,0.0,-0.005839174063247327,0.7540231007225308,0.10900736665604446
59,2025-10-19 06:00:00+00:00,106888.59,105632.57852404963,-,10000.0,10000.0,0.0,-0.005875347321380457,0.7584405939069413,0.08784145244154414
60,2025-10-19 07:00:00+00:00,106777.75,105501.75531799374,-,10000.0,10000.0,0.0,-0.005975002666783441,0.7655380987541044,0.03996655711642811
61,2025-10-19 08:00:00+00:00,106786.0,105436.8679969463,-,10000.0,10000.0,0.0,-0.006316989132721975,0.7756547888126035,0.1401974820557241
62,2025-10-19 09:00:00+00:00,106443.95,105087.40718100978,-,10000.0,10000.0,0.0,-0.006372113700048276,0.7646986613399532,0.031678768831262985
63,2025-10-19 10:00:00+00:00,107401.47,106047.63745212187,-,10000.0,10000.0,0.0,-0.012605333182448952,0.9902559154904002,0.2344859050795252
64,2025-10-19 11:00:00+00:00,107882.71,106516.8978338891,STOP_LOSS,10000.0,10000.0,0.0,-0.012660166691604169,1.0056023371847191,0.20583109645277162
65,2025-10-19 12:00:00+00:00,107783.47,106618.17575332586,-,10000.0,10000.0,0.0,-0.005405713001207044,0.7730459640159717,0.08276185538585813
66,2025-10-19 13:00:00+00:00,107631.43,106563.44107049552,-,10000.0,10000.0,0.0,-0.004961323193909497,0.744280175685762,0.09511496104826113
67,2025-10-19 14:00:00+00:00,108096.34,107004.62393329383,-,10000.0,10000.0,0.0,-0.010099507336076447,1.0046979362744926,0.20575705240563733
68,2025-10-19 15:00:00+00:00,108405.47,107311.29025490959,-,10000.0,10000.0,0.0,-0.005046694173767925,0.7479124563290902,0.18684140734355062
69,2025-10-19 16:00:00+00:00,108486.7,107448.60688727707,-,10000.0,10000.0,0.0,-0.00478443997199739,0.7332210923498634,0.15183986613515948
70,2025-10-19 17:00:00+00:00,108624.19,107653.61543414246,-,10000.0,10000.0,0.0,-0.004467568817753193,0.736198298437118,0.12704663152788617
