data,preco_real,preco_previsto,retorno_pred
2025-10-18 16:00:00+00:00,,107225.53,0.0015387125313282013
2025-10-18 16:00:00+00:00,,107218.36,0.001440245658159256
2025-10-18 16:00:00+00:00,,106994.086,0.0008798278868198395
2025-10-18 16:00:00+00:00,,107046.26,0.0009938664734363556
